class,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,dst_host_count,dst_host_srv_rerror_rate,rerror_rate,dst_host_rerror_rate,srv_rerror_rate,dst_host_diff_srv_rate,diff_srv_rate
normal,1.0,0.00784313725490196,0.01,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.6,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7450980392156863,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.26,0.043137254901960784,0.04,0.0,1.0,1.0,1.0,1.0,0.0823529411764706,1.0,0.0,0.0,0.0,0.0,0.09,0.14
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.1392156862745098,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.02,0.023529411764705882,0.02,0.0,0.0,0.0,0.0,0.0,0.5215686274509804,1.0,1.0,1.0,1.0,1.0,0.08,0.06
normal,1.0,0.7137254901960784,0.71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.4392156862745098,0.78,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.43529411764705883,0.0,0.0,0.0,0.0,0.03,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.023529411764705882,0.15,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.1568627450980392,0.0,0.0,0.0,0.0,0.08,0.0
normal,1.0,0.7019607843137254,0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.03,0.0
anomaly,0.03,0.00784313725490196,0.01,0.0,1.0,1.0,1.0,1.0,0.2019607843137255,1.0,0.0,0.0,0.0,0.0,0.07,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.054901960784313725,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.11,0.06274509803921569,0.06,0.0,0.0,0.0,0.0,0.0,0.2823529411764706,1.0,1.0,1.0,1.0,1.0,0.07,0.06
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.2568627450980392,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.14,0.0784313725490196,0.08,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,1.0,1.0,1.0,1.0,1.0,0.05,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.22,0.00784313725490196,0.01,0.0,1.0,1.0,1.0,1.0,0.17058823529411765,1.0,0.0,0.0,0.0,0.0,0.08,0.06
anomaly,0.02,0.00784313725490196,0.01,0.0,1.0,1.0,1.0,1.0,0.21372549019607845,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,0.3686274509803922,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.5764705882352941,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.7490196078431373,0.75,0.0,0.0,0.0,0.0,0.0,0.13529411764705884,1.0,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.17,0.21176470588235294,0.21,0.0,1.0,1.0,1.0,1.0,0.06666666666666668,1.0,0.0,0.0,0.0,0.0,0.04,0.11
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.8705882352941177,0.01,0.0,0.01,0.06,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.4549019607843137,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.09019607843137255,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.44313725490196076,0.0,0.0,0.0,0.0,0.04,0.0
anomaly,0.08,0.0784313725490196,0.08,0.0,1.0,1.0,1.0,1.0,0.4215686274509804,1.0,0.0,0.0,0.0,0.0,0.07,0.07
anomaly,1.0,0.00392156862745098,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,1.0,1.0,1.0,1.0,1.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.03529411764705882,0.04,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,1.0,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.2901960784313726,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,0.5490196078431373,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.792156862745098,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.580392156862745,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.4156862745098039,0.0,0.0,0.0,0.0,0.05,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06470588235294117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.28431372549019607,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0392156862745098,0.08235294117647059,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.06,0.0196078431372549,0.02,0.0,1.0,1.0,1.0,1.0,0.5352941176470588,1.0,0.0,0.0,0.0,0.0,0.08,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.9725490196078431,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.043137254901960784,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.17254901960784313,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.6666666666666666,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1843137254901961,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.050980392156862744,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.050980392156862744,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.3411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.3411764705882353,0.01,0.0,0.01,0.0,0.0,0.0
normal,1.0,0.5764705882352941,0.58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.02,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.34705882352941175,1.0,0.0,0.0,0.0,0.0,0.07,0.07
anomaly,0.06,0.054901960784313725,0.08,0.0,1.0,0.92,1.0,1.0,0.47058823529411764,0.7137254901960784,0.0,0.0,0.01,0.0,0.07,0.05
anomaly,0.06,0.06274509803921569,0.06,0.0,1.0,1.0,1.0,1.0,0.5196078431372549,1.0,0.0,0.0,0.0,0.0,0.05,0.05
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.043137254901960784,0.09019607843137255,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.788235294117647,1.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.07450980392156863,1.0,1.0,1.0,1.0,0.0,0.0
normal,1.0,0.00784313725490196,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.12,0.0196078431372549,0.02,0.0,1.0,1.0,1.0,1.0,0.303921568627451,1.0,0.0,0.0,0.0,0.0,0.07,0.05
anomaly,0.06,0.06274509803921569,0.06,0.0,0.0,0.0,0.0,0.0,0.48627450980392156,1.0,1.0,1.0,1.0,1.0,0.08,0.06
normal,1.0,0.1803921568627451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,1.0,1.0,1.0,0.0,0.0
anomaly,0.22,0.13725490196078433,0.25,0.0,0.91,0.99,1.0,1.0,0.10392156862745097,0.5333333333333333,0.0,0.0,0.0,0.0,0.03,0.07
normal,0.1,0.03529411764705882,0.04,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,1.0,0.0,0.0,0.0,0.0,0.01,0.1
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.025490196078431372,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.01,0.00392156862745098,0.0,0.0,0.0,0.03,0.08,0.0,0.17647058823529413,1.0,1.0,0.92,0.34,1.0,0.63,1.0
anomaly,0.07,0.0392156862745098,0.04,0.0,1.0,1.0,1.0,1.0,0.27647058823529413,1.0,0.0,0.0,0.0,0.0,0.06,0.06
anomaly,0.14,0.011764705882352941,0.01,0.0,0.0,0.0,0.0,0.0,0.2823529411764706,1.0,1.0,1.0,1.0,1.0,0.07,0.06
anomaly,0.02,0.00392156862745098,0.0,0.0,0.0,0.03,0.13,0.0,0.1,1.0,1.0,0.87,0.19,1.0,0.49,1.0
normal,1.0,1.0,1.0,1.0,0.01,0.01,0.0,0.0,0.0196078431372549,0.6392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.0784313725490196,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.10196078431372549,0.1,1.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.11,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.21764705882352942,1.0,0.0,0.0,0.0,0.0,0.08,0.06
anomaly,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.3941176470588235,1.0,1.0,1.0,1.0,1.0,0.07,0.07
normal,1.0,0.12156862745098039,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.6392156862745098,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.7529411764705882,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.03,0.0
anomaly,0.0,0.00392156862745098,0.0,0.0,0.0,0.05,0.05,0.0,1.0,1.0,1.0,0.95,0.95,1.0,1.0,1.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00392156862745098,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.04,0.07450980392156863,0.07,0.0,1.0,1.0,1.0,1.0,0.2647058823529412,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.07058823529411765,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.03,0.0392156862745098,0.04,0.0,1.0,1.0,1.0,1.0,0.5705882352941176,1.0,0.0,0.0,0.0,0.0,0.05,0.05
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.047058823529411764,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.8745098039215686,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09019607843137255,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.02,0.0784313725490196,0.08,0.0,1.0,1.0,1.0,1.0,0.24313725490196078,1.0,0.0,0.0,0.0,0.0,0.08,0.07
anomaly,0.06,0.050980392156862744,0.05,0.0,0.0,0.0,0.0,0.0,0.45098039215686275,1.0,1.0,1.0,1.0,1.0,0.07,0.07
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06274509803921569,1.0,1.0,0.94,1.0,0.0,0.0
anomaly,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.5568627450980392,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.01,0.0784313725490196,0.08,0.0,1.0,1.0,1.0,1.0,0.3235294117647059,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.12549019607843137,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0392156862745098,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.12156862745098039,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0392156862745098,0.01,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.4627450980392157,0.49,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.3803921568627451,0.0,0.0,0.0,0.0,0.06,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.021568627450980392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.22,0.023529411764705882,0.02,0.0,1.0,1.0,1.0,1.0,0.20392156862745098,1.0,0.0,0.0,0.0,0.0,0.07,0.05
normal,1.0,0.3803921568627451,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.06,0.06274509803921569,0.06,0.0,0.0,0.0,0.0,0.0,0.5058823529411764,1.0,1.0,1.0,1.0,1.0,0.06,0.05
anomaly,0.04,0.03529411764705882,0.04,0.0,0.0,0.0,0.0,0.0,0.4725490196078431,1.0,1.0,1.0,1.0,1.0,0.07,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.14509803921568626,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.13,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.027450980392156862,1.0,0.0,0.0,0.0,0.0,0.08,0.33
anomaly,0.07,0.054901960784313725,0.05,0.0,1.0,1.0,1.0,1.0,0.39215686274509803,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,0.9921568627450981,0.99,0.0,0.0,0.0,0.0,0.0,0.17254901960784313,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.04,0.01568627450980392,0.02,0.0,0.0,0.0,0.0,0.0,0.2607843137254902,1.0,1.0,1.0,1.0,1.0,0.06,0.07
anomaly,0.08,0.058823529411764705,0.07,0.0,1.0,1.0,1.0,1.0,0.27647058823529413,0.8705882352941177,0.0,0.0,0.0,0.0,0.08,0.06
normal,0.5,0.07058823529411765,0.07,1.0,0.0,0.85,0.5,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.86,1.0
normal,1.0,0.10980392156862745,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.40784313725490196,0.0,0.0,0.0,0.0,0.04,0.0
normal,1.0,0.11764705882352941,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.2980392156862745,0.0,0.0,0.0,0.0,0.04,0.0
anomaly,0.08,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.46862745098039216,1.0,0.0,0.0,0.0,0.0,0.08,0.05
anomaly,0.1,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.2372549019607843,1.0,0.0,0.0,0.0,0.0,0.05,0.06
anomaly,0.01,0.011764705882352941,0.01,0.0,1.0,1.0,1.0,1.0,0.4411764705882353,1.0,0.0,0.0,0.0,0.0,0.07,0.08
normal,1.0,0.9529411764705882,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03137254901960784,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.11,0.00392156862745098,0.01,1.0,0.0,0.01,0.11,0.0,0.01568627450980392,0.29411764705882354,0.0,0.0,0.01,0.0,0.11,0.33
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44509803921568625,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.12156862745098039,0.12,0.0,0.0,0.63,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.63,0.0
normal,1.0,0.6509803921568628,0.57,1.0,0.0,0.01,0.0,0.0,0.0,0.7764705882352941,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,1.0,0.807843137254902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.02,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.5823529411764706,1.0,0.0,0.0,0.0,0.0,0.09,0.06
anomaly,1.0,0.00392156862745098,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,1.0,0.47,1.0,0.48,0.0
anomaly,0.04,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.49019607843137253,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.041176470588235294,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.0,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.5098039215686274,1.0,0.0,0.0,0.0,0.0,0.07,0.06
anomaly,1.0,0.043137254901960784,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.043137254901960784,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.06274509803921569,1.0,0.0,0.12,0.12,0.0,0.0,0.0,0.06274509803921569,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013725490196078431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.5019607843137255,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.0,0.00392156862745098,0.0,0.0,0.0,0.08,0.06,0.0,0.9784313725490196,1.0,1.0,0.93,0.91,1.0,1.0,1.0
anomaly,0.37,0.2549019607843137,0.25,0.0,1.0,1.0,1.0,1.0,0.06666666666666668,1.0,0.0,0.0,0.0,0.0,0.02,0.11
anomaly,0.13,0.047058823529411764,0.05,0.0,0.0,0.0,0.0,0.0,0.28627450980392155,1.0,1.0,1.0,1.0,1.0,0.07,0.05
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027450980392156862,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.01,0.00784313725490196,0.01,0.0,1.0,1.0,1.0,1.0,0.4470588235294118,1.0,0.0,0.0,0.0,0.0,0.07,0.07
anomaly,0.06,0.07058823529411765,0.07,0.0,1.0,1.0,1.0,1.0,0.5549019607843138,1.0,0.0,0.0,0.0,0.0,0.06,0.05
normal,1.0,0.796078431372549,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.0,0.00392156862745098,0.0,0.0,0.0,0.04,0.07,0.0,0.9372549019607843,1.0,1.0,0.92,0.96,1.0,1.0,1.0
normal,1.0,0.984313725490196,0.98,0.0,0.0,0.0,0.0,0.0,0.5352941176470588,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,1.0,0.22745098039215686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0823529411764706,0.9882352941176471,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0058823529411764705,0.050980392156862744,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.052941176470588235,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.12549019607843137,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.7725490196078432,1.0,0.0,0.0,0.0,0.0,0.0,0.9019607843137255,0.7725490196078432,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.07,0.0784313725490196,0.08,0.0,1.0,1.0,1.0,1.0,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,0.07058823529411765,1.0,0.0,0.11,0.11,0.0,0.0,0.0,0.07058823529411765,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.06,0.050980392156862744,0.08,0.0,1.0,0.91,1.0,1.0,0.42745098039215684,0.6274509803921569,0.0,0.0,0.01,0.0,0.08,0.05
normal,1.0,0.4156862745098039,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.8392156862745098,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.07,0.06666666666666667,0.07,0.0,1.0,1.0,1.0,1.0,0.4627450980392157,1.0,0.0,0.0,0.0,0.0,0.07,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.03,0.01568627450980392,0.02,0.0,0.0,0.0,0.0,0.0,0.30980392156862746,1.0,1.0,1.0,1.0,1.0,0.09,0.08
normal,1.0,0.0196078431372549,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.4,0.0,0.87,0.0,0.95,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013725490196078431,0.8509803921568627,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.6784313725490196,0.75,1.0,0.01,0.25,0.0,0.0,0.0,0.01568627450980392,0.0,0.0,0.0,0.0,0.5,0.0
anomaly,1.0,0.0392156862745098,1.0,0.0,0.5,0.5,0.5,0.75,0.0058823529411764705,0.0392156862745098,0.0,0.0,0.0,0.04,0.0,0.0
normal,1.0,0.7450980392156863,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.04,0.0
anomaly,0.03,0.03529411764705882,0.04,0.0,1.0,1.0,1.0,1.0,0.5117647058823529,1.0,0.0,0.0,0.0,0.0,0.08,0.06
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.4235294117647059,1.0,0.0,0.0,0.0,0.0,0.01,0.01
anomaly,1.0,0.9294117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9294117647058824,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.00784313725490196,0.01,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,1.0,1.0,1.0,1.0,0.74,0.0
anomaly,0.05,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.0392156862745098,1.0,0.0,0.0,0.0,0.0,0.09,0.14
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.052941176470588235,1.0,0.02,0.0,0.02,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.1411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0058823529411764705,0.01568627450980392,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03137254901960784,0.99,1.0,1.0,1.0,0.0,0.0
anomaly,0.19,0.17254901960784313,0.23,0.0,0.59,1.0,1.0,1.0,0.060784313725490195,0.4392156862745098,0.0,0.0,0.0,0.0,0.04,0.12
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06862745098039216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.37254901960784315,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.3411764705882353,0.0,0.0,0.0,0.0,0.07,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.08627450980392157,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.00392156862745098,0.0,0.0,1.0,0.96,1.0,1.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.95,0.0
anomaly,1.0,0.22352941176470587,1.0,1.0,0.02,1.0,1.0,1.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.00784313725490196,0.01,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.65,0.0
normal,1.0,0.4588235294117647,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.6862745098039216,0.69,0.0,0.0,0.0,0.0,0.0,0.22549019607843138,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
