class,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,dst_host_count,dst_host_srv_rerror_rate,rerror_rate,dst_host_rerror_rate,srv_rerror_rate,dst_host_diff_srv_rate,diff_srv_rate
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,13,13,0.01,0.0,0.0,0.04,0.0,0.0
1,1.0,14,1.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,22,50,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,16,0.06,0,0.0,0.0,0.0,0.0,235,255,1.0,1.0,1.0,1.0,0.06,0.06
0,1.0,6,0.04,0,0.17,0.0,0.0,0.0,1,90,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,14,255,0.0,0.0,0.0,0.0,0.0,0.0
0,0.99,249,0.98,0,0.0,0.0,0.0,0.0,152,255,0.0,0.0,0.0,0.0,0.01,0.01
0,1.0,254,1.0,0,0.0,0.0,0.0,0.0,142,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,251,1.0,0,0.0,0.0,0.0,0.0,2,7,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,11,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03,7,0.03,0,0.0,0.0,0.0,0.0,263,255,1.0,1.0,1.0,1.0,0.08,0.06
1,0.14,20,0.09,0,0.0,0.0,0.0,0.0,148,223,1.0,1.0,1.0,1.0,0.06,0.05
1,0.67,6,0.02,0,0.0,0.03,0.0,0.0,9,255,0.0,0.0,0.93,0.0,0.96,0.22
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,19,255,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5,7,0.02,0,0.0,0.0,0.0,0.0,2,121,0.0,0.0,0.01,0.0,0.03,1.0
0,1.0,45,0.28,1,0.0,0.0,0.0,0.0,14,162,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,38,0.14,0,0.0,0.0,0.0,0.0,1,191,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,8,114,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2,70,0.27,0,1.0,1.0,1.0,1.0,54,255,0.0,0.0,0.0,0.0,0.02,0.07
1,0.04,15,0.06,0,1.0,1.0,1.0,1.0,187,255,0.0,0.0,0.0,0.0,0.08,0.06
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,220,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08,10,0.04,0,1.0,1.0,1.0,1.0,128,255,0.0,0.0,0.0,0.0,0.05,0.05
1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,208,1.0,1.0,0.52,1.0,0.53,0.0
0,1.0,255,1.0,1,0.01,0.01,0.0,0.0,15,139,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,35,0.14,0,0.0,0.02,0.0,0.0,35,248,0.0,0.0,0.53,0.0,0.66,0.0
1,0.06,13,0.5,0,1.0,0.92,1.0,1.0,222,26,0.0,0.0,0.0,0.0,0.12,0.05
1,0.26,43,0.17,0,0.0,0.0,0.0,0.0,19,255,0.0,0.0,0.31,0.0,0.46,0.26
1,1.0,18,1.0,1,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,63,1.0,0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0
0,0.67,61,0.36,0,0.0,0.0,0.0,0.0,3,25,0.0,0.33,0.08,0.0,0.16,0.67
0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.9,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,13,204,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,15,116,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,252,0.99,0,0.0,0.0,0.0,0.0,250,255,0.0,0.0,0.0,0.0,0.01,0.0
1,0.22,36,0.14,0,1.0,1.0,0.97,1.0,73,255,0.0,0.03,0.0,0.0,0.04,0.08
1,0.08,19,0.07,0,0.0,0.0,0.0,0.0,235,255,1.0,1.0,1.0,1.0,0.07,0.07
1,0.43,4,0.02,0,1.0,1.0,1.0,1.0,7,255,0.0,0.0,0.0,0.0,0.09,0.57
1,1.0,113,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,40,0.92,1,0.0,0.0,0.0,0.0,1,12,0.0,0.0,0.0,0.0,0.17,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,255,0.05,0.0,0.05,0.0,0.0,0.0
0,1.0,47,0.15,0,0.0,0.0,0.0,0.0,1,155,0.0,0.0,0.0,0.0,0.03,0.0
1,0.1,19,0.07,0,1.0,1.0,1.0,1.0,195,255,0.0,0.0,0.0,0.0,0.07,0.06
0,0.5,4,0.02,0,0.0,0.0,0.25,0.0,4,255,0.0,0.0,0.0,0.0,0.53,0.5
0,1.0,255,1.0,1,0.02,0.0,0.0,0.0,2,45,0.02,0.0,0.0,0.0,0.0,0.0
1,0.06,11,0.04,0,1.0,1.0,1.0,1.0,48,255,0.0,0.0,0.0,0.0,0.08,0.12
1,0.08,14,0.05,0,1.0,1.0,1.0,1.0,250,255,0.0,0.0,0.0,0.0,0.08,0.06
1,0.13,6,0.02,0,1.0,1.0,1.0,1.0,150,255,0.0,0.0,0.0,0.0,0.08,0.05
0,1.0,53,0.5,1,0.0,0.0,0.0,0.0,6,105,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,13,187,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,6,43,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,219,0.86,0,0.0,0.0,0.0,0.0,81,255,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,58,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,17,20,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,5,0.04,0,1.0,1.0,1.0,1.0,134,137,0.0,0.0,0.0,0.0,0.07,0.06
1,0.07,15,0.06,0,1.0,1.0,1.0,1.0,214,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,15,0.06,0,1.0,1.0,1.0,1.0,252,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.08,20,0.08,0,0.0,0.0,0.0,0.0,266,255,1.0,1.0,1.0,1.0,0.07,0.06
1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,1.0,1.0,0.26,1.0,0.27,0.0
0,1.0,27,0.2,0,0.0,0.0,0.0,0.0,1,20,0.0,0.0,0.0,0.0,0.15,0.0
0,1.0,3,0.01,0,0.0,0.93,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.07,0.0
0,1.0,241,0.95,1,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,213,0.84,0,0.0,0.0,0.0,0.0,65,255,0.0,0.0,0.0,0.0,0.02,0.0
1,0.15,20,0.08,0,1.0,1.0,1.0,1.0,136,255,0.0,0.0,0.0,0.0,0.05,0.05
1,1.0,175,0.69,0,0.0,0.0,0.0,0.0,511,255,0.0,0.0,0.0,0.0,0.16,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,12,160,0.01,0.0,0.01,0.0,0.0,0.0
0,1.0,57,0.69,1,0.0,0.01,0.0,0.0,1,83,0.0,0.0,0.0,0.0,0.06,0.0
1,0.0,1,0.02,0,1.0,0.95,1.0,1.0,237,41,0.0,0.0,0.0,0.0,0.1,0.05
0,1.0,24,0.67,0,0.0,0.0,0.0,0.0,4,36,0.0,0.0,0.0,0.0,0.08,0.0
1,0.06,1,0.0,0,0.0,0.03,0.0,0.0,17,255,0.0,0.0,0.79,0.0,0.84,0.18
1,0.06,14,0.05,0,1.0,1.0,1.0,1.0,232,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.2,2,34,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,3,248,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,129,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,16,0.06,0,1.0,1.0,1.0,1.0,247,255,0.0,0.0,0.0,0.0,0.07,0.06
1,1.0,255,1.0,0,0.0,0.0,0.0,0.0,226,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,153,0.0,0.0,0.0,0.0,0.0,0.0
1,0.17,14,0.05,0,1.0,1.0,1.0,1.0,139,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,17,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1,5,0.02,0,1.0,1.0,1.0,1.0,49,255,0.0,0.0,0.0,0.0,0.09,0.12
1,0.02,4,0.02,0,1.0,1.0,1.0,1.0,244,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,102,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,5,0.02,0,0.0,0.53,0.0,0.0,1,255,1.0,1.0,0.05,1.0,0.06,0.0
1,0.11,20,0.08,0,1.0,1.0,1.0,1.0,146,255,0.0,0.0,0.0,0.0,0.06,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,13,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,23,200,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,9,0.04,0,1.0,1.0,1.0,1.0,192,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.03,0.03,30,255,0.0,0.0,0.0,0.03,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,9,140,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,15,0.06,0,1.0,1.0,1.0,1.0,205,255,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,145,1.0,1,0.01,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1,11,0.04,0,1.0,1.0,1.0,1.0,105,255,0.0,0.0,0.0,0.0,0.06,0.08
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11,12,0.05,0,1.0,1.0,1.0,1.0,146,255,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,3,0.01,0,1.0,1.0,1.0,1.0,231,255,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,132,0.38,1,0.0,0.0,0.0,0.0,1,92,0.0,0.0,0.0,0.0,0.05,0.0
1,0.08,16,0.06,0,1.0,1.0,1.0,1.0,135,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.25,56,0.22,0,1.0,1.0,1.0,1.0,61,255,0.0,0.0,0.0,0.0,0.03,0.07
0,1.0,60,0.47,1,0.0,0.0,0.0,0.0,2,53,0.0,0.0,0.0,0.0,0.08,0.0
1,0.14,19,0.07,0,0.0,0.0,0.0,0.0,132,255,1.0,1.0,1.0,1.0,0.07,0.06
1,0.09,13,0.05,0,1.0,1.0,1.0,1.0,141,255,0.0,0.0,0.0,0.0,0.06,0.06
1,0.21,19,0.07,0,1.0,1.0,1.0,1.0,47,255,0.0,0.0,0.0,0.0,0.09,0.13
1,1.0,5,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,17,0.07,0,0.0,0.0,0.0,0.0,253,255,1.0,1.0,1.0,1.0,0.07,0.06
0,1.0,244,0.96,0,0.0,0.0,0.0,0.0,65,255,0.0,0.0,0.0,0.0,0.01,0.0
1,0.04,4,0.02,0,0.0,0.0,0.0,0.0,114,255,1.0,1.0,1.0,1.0,0.07,0.08
0,1.0,255,1.0,1,0.0,0.02,0.0,0.0,5,41,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0.01,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.74,0.0
1,0.08,3,0.01,0,1.0,1.0,1.0,1.0,231,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,17,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,1,30,1.0,1.0,1.0,1.0,0.0,0.0
1,0.12,13,0.08,0,1.0,1.0,1.0,1.0,112,168,0.0,0.0,0.0,0.0,0.06,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,17,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0.01,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.57,0.0
1,0.05,14,0.05,0,1.0,1.0,1.0,1.0,291,255,0.0,0.0,0.0,0.0,0.05,0.05
1,0.01,1,0.0,0,0.0,0.01,0.02,0.0,182,255,1.0,0.95,0.69,1.0,0.74,1.0
0,0.5,118,0.46,0,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.01,1.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,67,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,9,154,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,105,0.41,0,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,63,0.95,1,0.0,0.0,0.0,0.0,1,66,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,224,0.88,0,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,10,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,12,255,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,60,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05,11,0.04,0,1.0,1.0,1.0,1.0,244,255,0.0,0.0,0.0,0.0,0.08,0.06
1,1.0,2,1.0,0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,0.0,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,172,0.64,1,0.0,0.0,0.0,0.0,1,224,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,10,1.0,0,0.0,0.0,0.0,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,5,22,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1,0.0,0,0.0,0.08,0.08,0.0,494,255,1.0,0.89,0.92,1.0,0.91,0.95
1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,1.0,1.0,0.74,1.0,0.38,0.0
1,0.0,1,0.0,0,0.0,0.23,0.22,0.0,510,255,1.0,0.78,0.77,1.0,1.0,1.0
1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,1.0,1.0,0.54,1.0,0.27,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,32,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05,3,0.01,0,1.0,1.0,1.0,1.0,150,255,0.0,0.0,0.0,0.0,0.06,0.06
1,1.0,55,0.22,0,1.0,1.0,1.0,1.0,2,255,0.0,0.0,0.0,0.0,0.04,0.0
1,0.01,2,0.01,0,1.0,1.0,1.0,1.0,174,255,0.0,0.0,0.0,0.0,0.07,0.07
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,11,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,18,0.07,0,1.0,1.0,1.0,1.0,244,255,0.0,0.0,0.0,0.0,0.09,0.07
1,0.01,2,0.01,0,1.0,1.0,1.0,1.0,238,255,0.0,0.0,0.0,0.0,0.07,0.07
1,0.0,1,0.0,0,0.0,0.0,0.0,0.0,398,255,1.0,1.0,1.0,1.0,0.52,0.52
0,1.0,189,0.86,1,0.0,0.0,0.0,0.0,1,50,0.0,0.0,0.0,0.0,0.06,0.0
1,0.02,4,0.02,0,1.0,1.0,1.0,1.0,239,255,0.0,0.0,0.0,0.0,0.08,0.07
0,1.0,53,0.22,1,0.0,0.0,0.0,0.0,1,240,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,14,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,95,0.37,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,107,0.5,1,0.0,0.0,0.0,0.0,1,215,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,69,0.43,0,0.0,0.0,0.0,0.0,19,159,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,8,69,0.0,0.0,0.0,0.0,0.0,0.0
1,0.29,18,0.07,0,1.0,1.0,1.0,1.0,62,255,0.0,0.0,0.0,0.0,0.05,0.06
0,1.0,145,0.65,1,0.0,0.0,0.0,0.0,1,123,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,79,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,8,0.03,0,1.0,1.0,1.0,1.0,246,255,0.0,0.0,0.0,0.0,0.05,0.06
1,0.05,12,0.05,0,1.0,1.0,1.0,1.0,265,255,0.0,0.0,0.0,0.0,0.08,0.06
0,1.0,56,0.22,1,0.0,0.0,0.0,0.0,1,251,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,6,156,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,116,0.45,0,0.01,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,11,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,1,0.0,0,0.0,0.0,0.0,0.0,2,255,1.0,1.0,0.9,1.0,0.91,1.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,19,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,3,35,0.0,0.0,0.0,0.0,0.0,0.0
1,0.24,47,0.18,0,1.0,1.0,0.97,1.0,70,255,0.0,0.03,0.0,0.0,0.04,0.09
0,1.0,90,0.97,0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,0.0,0.0,0.06,0.0
0,1.0,10,0.14,0,0.0,0.0,0.0,0.0,1,73,0.0,0.0,0.0,0.0,0.07,0.0
0,1.0,255,1.0,1,0.0,0.01,0.0,0.0,33,94,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,1.0,1.0,1.0,1.0,1.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,19,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,16,0.06,0,1.0,1.0,1.0,1.0,221,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,31,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5,15,0.06,0,0.0,0.0,0.0,0.0,2,248,0.0,0.0,0.0,0.0,0.02,1.0
0,1.0,255,1.0,1,0.01,0.0,0.0,0.0,34,81,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,1.0,0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,168,0.62,1,0.0,0.0,0.0,0.0,1,64,0.0,0.0,0.0,0.0,0.11,0.0
1,0.08,19,0.07,0,1.0,1.0,1.0,1.0,236,255,0.0,0.0,0.0,0.0,0.08,0.07
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,228,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,5,36,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,32,0.73,1,0.0,0.0,0.0,0.0,1,44,0.0,0.0,0.0,0.0,0.07,0.0
1,0.02,6,0.02,0,1.0,1.0,1.0,1.0,268,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,255,1.0,1,0.01,0.0,0.0,0.0,7,69,0.01,0.0,0.01,0.0,0.0,0.0
1,0.05,11,0.04,0,1.0,1.0,1.0,1.0,222,255,0.0,0.0,0.0,0.0,0.1,0.07
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,46,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,3,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,4,194,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,12,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09,10,0.04,0,1.0,1.0,1.0,1.0,115,255,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,255,1.0,1,0.0,0.01,0.0,0.0,7,140,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,141,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,12,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03,1,0.0,0,1.0,1.0,1.0,1.0,124,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.06,17,0.07,0,0.0,0.0,0.0,0.0,266,255,1.0,1.0,1.0,1.0,0.08,0.06
1,0.08,22,0.09,0,1.0,1.0,1.0,1.0,263,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,14,128,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03,6,0.02,0,0.0,0.0,0.0,0.0,221,255,1.0,1.0,1.0,1.0,0.07,0.06
0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.78,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,12,76,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,5,0.02,0,0.0,0.0,0.0,0.0,130,255,1.0,1.0,1.0,1.0,0.07,0.08
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,16,72,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,18,0.07,0,1.0,1.0,1.0,1.0,85,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,254,1.0,0,0.0,0.0,0.0,0.0,120,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,95,0.0,0.0,0.0,0.0,0.0,0.0
1,0.28,59,0.23,0,1.0,1.0,1.0,1.0,53,255,0.0,0.0,0.0,0.0,0.03,0.08
1,0.02,5,0.02,0,0.0,0.0,0.0,0.0,269,255,1.0,1.0,1.0,1.0,0.07,0.06
1,0.03,7,0.03,0,1.0,1.0,1.0,1.0,234,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,249,1.0,0,0.0,0.0,0.0,0.0,1,1,0.95,1.0,1.0,1.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,22,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.5,0.5,2,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,5,0.02,0,1.0,1.0,1.0,1.0,269,255,0.0,0.0,0.0,0.0,0.08,0.06
1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,1.0,1.0,0.75,1.0,0.76,0.0
1,0.19,63,0.25,0,1.0,1.0,1.0,1.0,26,255,0.0,0.0,0.0,0.0,0.02,0.15
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,5,33,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06,9,0.04,0,0.0,0.0,0.0,0.0,159,255,0.0,0.0,0.0,0.0,0.05,0.04
1,0.1,14,0.05,0,0.0,0.0,0.0,0.0,136,255,1.0,1.0,1.0,1.0,0.05,0.06
1,1.0,95,0.37,0,0.0,0.0,0.0,0.0,511,255,0.0,0.0,0.0,0.0,0.1,0.0
1,0.01,1,0.0,0,1.0,1.0,1.0,1.0,98,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.02,2,0.03,0,0.0,0.0,0.0,0.0,104,79,1.0,1.0,1.0,1.0,0.1,0.08
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,375,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.01,0.33,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,5,0.02,0,0.0,0.0,0.0,0.0,118,255,1.0,1.0,1.0,1.0,0.08,0.07
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,10,84,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1,0.0,0,0.0,0.11,0.09,0.0,389,255,1.0,0.9,0.89,1.0,1.0,1.0
0,0.5,143,0.56,1,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.02,1.0
0,1.0,237,0.93,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.01,0.0
0,0.25,9,0.04,0,0.0,0.0,0.0,0.0,12,255,0.0,0.0,0.0,0.0,0.01,0.17
1,0.08,10,0.04,0,1.0,1.0,1.0,1.0,118,255,0.0,0.0,0.0,0.0,0.05,0.06
1,1.0,46,1.0,1,0.02,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,30,0.16,0,0.0,0.0,0.0,0.0,1,61,0.0,0.0,0.0,0.0,0.07,0.0
0,1.0,132,0.52,1,0.0,0.01,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.05,0.0
1,0.5,1,0.0,0,0.0,0.33,0.0,0.0,2,255,1.0,1.0,0.2,1.0,0.26,1.0
0,1.0,254,1.0,0,0.0,0.0,0.0,0.0,67,255,0.0,0.0,0.0,0.0,0.01,0.0
